Inning,Batter_Avg,strike_percentage,At_Bat_Outcome
1,0.238,0.580,strikeout
1,0.222,0.580,hit
1,0.213,0.690,hit
2,0.258,0.580,strikeout
2,0.257,0.580,hit
2,0.251,0.690,hit
2,0.225,0.690,hit
2,0.185,0.690,hit
3,0.202,0.580,hit
3,0.238,0.580,strikeout
3,0.238,0.690,hit
3,0.209,0.690,hit
4,0.222,0.580,hit
4,0.258,0.580,hit
4,0.213,0.690,hit
4,0.251,0.690,walk
4,0.225,0.690,walk
4,0.185,0.690,hit
5,0.257,0.580,hit
5,0.202,0.580,hit
5,0.238,0.580,hit
5,0.222,0.580,hit
5,0.238,0.690,hit
5,0.209,0.690,strikeout
6,0.258,0.580,hit
6,0.257,0.580,hit
6,0.202,0.580,hit
6,0.213,0.690,walk
6,0.251,0.690,hit
7,0.238,0.580,walk
7,0.225,0.690,hit
7,0.185,0.690,hit
8,0.238,0.670,strikeout
8,0.209,0.670,hit
1,0.253,0.670,hit
1,0.263,0.670,hit
2,0.250,0.670,strikeout
3,0.276,0.670,hit
3,0.253,0.670,hit
3,0.263,0.670,strikeout
4,0.250,0.670,hit
5,0.276,0.670,hit
5,0.253,0.670,hit
5,0.263,0.670,strikeout
6,0.250,0.670,hit
1,0.274,0.680,hit
1,0.248,0.680,hit
1,0.254,0.680,hit
1,0.217,0.680,strikeout
1,0.233,0.680,strikeout
2,0.270,0.680,hit
2,0.287,0.680,walk
2,0.224,0.680,strikeout
2,0.125,0.680,strikeout
3,0.274,0.680,hit
3,0.248,0.680,strikeout
3,0.254,0.680,hit
3,0.217,0.680,hit
3,0.233,0.680,walk
3,0.270,0.680,hit
3,0.287,0.680,hit
3,0.224,0.700,hit
4,0.125,0.700,hit
4,0.274,0.700,hit
4,0.248,0.700,hit
4,0.254,0.700,hit
4,0.217,0.700,hit
6,0.283,0.610,hit
7,0.281,0.610,hit
7,0.337,0.610,hit
7,0.289,0.610,strikeout
7,0.238,0.610,strikeout
7,0.270,0.660,hit
7,0.287,0.660,hit
8,0.274,0.610,strikeout
8,0.293,0.610,strikeout
8,0.000,0.610,hit
8,0.224,0.680,hit
8,0.125,0.680,strikeout
8,0.274,0.680,hit
1,0.337,0.610,hit
1,0.244,0.610,hit
1,0.283,0.610,hit
1,0.281,0.610,hit
1,0.255,0.610,hit
1,0.274,0.610,hit
1,0.289,0.610,hit
1,0.264,0.610,hit
2,0.293,0.610,hit
2,0.337,0.610,hit
2,0.244,0.610,hit
2,0.283,0.610,hit
2,0.281,0.610,hit
2,0.255,0.610,hit
2,0.274,0.610,hit
2,0.289,0.610,hit
3,0.264,0.610,hit
3,0.293,0.610,hit
3,0.337,0.610,hit
3,0.244,0.610,strikeout
3,0.283,0.610,walk
3,0.281,0.610,hit
4,0.255,0.610,hit
4,0.274,0.610,hit
4,0.289,0.610,strikeout
5,0.264,0.610,hit
5,0.293,0.610,hit
5,0.337,0.610,hit
5,0.244,0.610,hit
5,0.125,0.700,hit
6,0.283,0.610,strikeout
6,0.281,0.610,hit
6,0.255,0.610,strikeout
6,0.274,0.610,hit
6,0.274,0.700,hit
6,0.287,0.660,strikeout
7,0.270,0.660,strikeout
8,0.125,0.680,hit
8,0.274,0.680,hit
8,0.248,0.680,strikeout
8,0.254,0.680,strikeout
9,0.217,0.680,strikeout
9,0.287,0.680,hit
9,0.270,0.680,hit
7,0.254,0.690,hit
8,0.188,0.650,strikeout
8,0.217,0.640,hit
8,0.233,0.640,walk
8,0.287,0.640,hit
8,0.270,0.640,hit
9,0.242,0.650,hit
9,0.210,0.650,strikeout
9,0.267,0.650,hit
9,0.125,0.600,hit
9,0.274,0.600,hit
9,0.248,0.600,hit
1,0.233,0.610,hit
1,0.247,0.610,strikeout
1,0.274,0.630,strikeout
1,0.287,0.630,hit
1,0.254,0.630,strikeout
2,0.285,0.610,strikeout
2,0.205,0.610,strikeout
2,0.217,0.630,hit
2,0.211,0.630,strikeout
2,0.270,0.630,walk
3,0.267,0.610,strikeout
3,0.233,0.610,hit
3,0.125,0.630,hit
3,0.274,0.630,hit
3,0.287,0.630,hit
4,0.247,0.610,hit
4,0.285,0.610,hit
4,0.254,0.630,hit
4,0.217,0.630,strikeout
4,0.211,0.630,hit
4,0.270,0.630,hit
5,0.205,0.610,hit
5,0.267,0.610,strikeout
5,0.125,0.630,hit
5,0.274,0.630,hit
5,0.287,0.630,hit
9,0.270,0.610,hit
9,0.224,0.610,hit
1,0.268,0.620,hit
1,0.266,0.620,hit
1,0.275,0.620,hit
2,0.260,0.620,strikeout
2,0.252,0.620,hit
2,0.245,0.620,hit
3,0.299,0.620,hit
3,0.268,0.620,hit
3,0.266,0.620,hit
3,0.275,0.620,hit
3,0.260,0.620,hit
3,0.252,0.620,hit
3,0.245,0.610,hit
4,0.299,0.610,hit
4,0.268,0.610,strikeout
4,0.266,0.610,hit
5,0.275,0.610,hit
5,0.260,0.610,hit
5,0.252,0.610,hit
6,0.245,0.610,hit
6,0.299,0.610,hit
6,0.268,0.610,walk
6,0.266,0.610,hit
6,0.275,0.610,strikeout
7,0.260,0.610,hit
7,0.252,0.610,hit
7,0.270,0.670,hit
7,0.287,0.670,hit
7,0.125,0.670,strikeout
1,0.307,0.610,strikeout
1,0.266,0.610,hit
1,0.331,0.610,walk
1,0.212,0.610,hit
1,0.274,0.630,hit
1,0.248,0.630,hit
1,0.254,0.630,hit
1,0.217,0.630,strikeout
2,0.177,0.610,strikeout
2,0.307,0.610,hit
2,0.287,0.630,hit
2,0.270,0.630,hit
2,0.222,0.630,strikeout
3,0.180,0.610,hit
3,0.307,0.610,hit
3,0.266,0.610,strikeout
3,0.331,0.610,hit
3,0.212,0.610,walk
3,0.177,0.610,hit
3,0.274,0.630,strikeout
3,0.248,0.630,hit
3,0.254,0.630,hit
3,0.217,0.630,strikeout
4,0.307,0.610,hit
4,0.180,0.610,hit
4,0.307,0.610,walk
4,0.266,0.610,hit
4,0.287,0.630,hit
4,0.270,0.630,hit
5,0.331,0.610,hit
5,0.212,0.610,hit
5,0.177,0.610,strikeout
5,0.222,0.630,strikeout
5,0.274,0.630,hit
5,0.248,0.630,hit
5,0.254,0.630,hit
5,0.217,0.630,strikeout
6,0.307,0.650,hit
6,0.180,0.650,walk
6,0.307,0.650,walk
6,0.266,0.650,hit
7,0.331,0.610,hit
7,0.212,0.610,hit
7,0.261,0.610,hit
7,0.274,0.650,strikeout
7,0.248,0.650,hit
7,0.254,0.650,walk
7,0.217,0.650,hit
8,0.287,0.670,hit
8,0.270,0.670,hit
1,0.274,0.670,hit
1,0.248,0.670,hit
1,0.254,0.670,strikeout
1,0.217,0.670,hit
1,0.233,0.670,hit
2,0.224,0.670,hit
2,0.270,0.670,hit
2,0.125,0.670,strikeout
2,0.274,0.670,hit
3,0.248,0.670,strikeout
3,0.254,0.670,hit
3,0.217,0.670,strikeout
4,0.233,0.670,strikeout
4,0.224,0.670,strikeout
5,0.270,0.670,hit
5,0.125,0.670,hit
5,0.274,0.670,strikeout
6,0.248,0.670,hit
6,0.254,0.670,hit
6,0.217,0.670,hit
7,0.274,0.650,hit
7,0.252,0.650,hit
7,0.272,0.650,hit
7,0.233,0.670,hit
7,0.224,0.670,hit
8,0.270,0.670,walk
8,0.125,0.670,hit
8,0.274,0.670,hit
7,0.205,0.650,hit
7,0.231,0.650,strikeout
8,0.285,0.630,hit
8,0.248,0.630,hit
1,0.240,0.660,hit
1,0.258,0.660,hit
1,0.279,0.660,hit
2,0.308,0.660,hit
2,0.267,0.660,hit
3,0.247,0.660,hit
3,0.240,0.660,strikeout
4,0.258,0.660,hit
4,0.279,0.660,hit
5,0.308,0.660,hit
5,0.267,0.660,hit
5,0.247,0.660,hit
6,0.240,0.660,walk
6,0.258,0.660,hit
6,0.279,0.660,hit
6,0.308,0.660,hit
6,0.267,0.660,hit
7,0.247,0.660,hit
7,0.240,0.660,hit
7,0.222,0.580,strikeout
7,0.274,0.580,hit
7,0.248,0.580,hit
8,0.258,0.660,hit
8,0.279,0.660,hit
8,0.254,0.670,strikeout
8,0.217,0.670,strikeout
8,0.270,0.670,hit
8,0.287,0.670,hit
8,0.212,0.670,hit
1,0.274,0.630,hit
1,0.248,0.630,hit
1,0.254,0.630,hit
2,0.217,0.630,walk
2,0.287,0.630,hit
2,0.270,0.630,hit
2,0.224,0.630,hit
3,0.125,0.630,strikeout
3,0.274,0.630,hit
3,0.248,0.630,hit
4,0.254,0.630,hit
4,0.217,0.630,strikeout
5,0.287,0.630,hit
5,0.224,0.630,hit
5,0.125,0.630,strikeout
6,0.274,0.630,hit
6,0.248,0.630,hit
6,0.254,0.630,hit
7,0.217,0.630,hit
7,0.287,0.630,walk
8,0.252,0.630,hit
8,0.272,0.630,hit
8,0.224,0.650,hit
8,0.125,0.650,hit
8,0.274,0.650,hit
9,0.248,0.620,hit
9,0.254,0.620,hit
9,0.217,0.620,hit
9,0.233,0.620,hit
10,0.287,0.640,hit
10,0.224,0.640,hit
1,0.236,0.620,hit
1,0.204,0.620,strikeout
2,0.185,0.620,hit
2,0.212,0.620,strikeout
3,0.257,0.620,hit
3,0.000,0.620,hit
3,0.191,0.620,hit
3,0.236,0.620,hit
4,0.204,0.620,hit
4,0.185,0.620,hit
4,0.212,0.620,hit
5,0.257,0.620,hit
5,0.000,0.620,hit
5,0.191,0.620,hit
6,0.236,0.620,hit
6,0.204,0.620,hit
6,0.250,0.680,hit
6,0.276,0.680,hit
7,0.185,0.620,hit
7,0.212,0.620,hit
7,0.253,0.680,walk
7,0.271,0.680,hit
8,0.250,0.650,strikeout
9,0.195,0.670,walk
9,0.185,0.670,strikeout
9,0.212,0.670,hit
1,0.267,0.610,hit
1,0.244,0.610,hit
1,0.273,0.610,hit
1,0.176,0.610,hit
1,0.274,0.640,hit
1,0.248,0.640,hit
1,0.254,0.640,hit
1,0.217,0.640,hit
1,0.287,0.640,strikeout
1,0.270,0.640,hit
2,0.188,0.610,hit
2,0.242,0.610,hit
2,0.210,0.610,hit
2,0.248,0.640,hit
2,0.125,0.640,strikeout
2,0.274,0.640,hit
3,0.267,0.610,strikeout
3,0.244,0.610,hit
3,0.273,0.610,hit
3,0.176,0.610,strikeout
3,0.248,0.640,hit
3,0.254,0.640,hit
3,0.217,0.640,walk
3,0.287,0.640,strikeout
4,0.188,0.610,hit
4,0.242,0.610,hit
4,0.210,0.610,hit
4,0.267,0.610,walk
4,0.244,0.610,hit
4,0.270,0.610,hit
4,0.248,0.610,strikeout
4,0.125,0.610,walk
4,0.274,0.610,strikeout
5,0.273,0.610,strikeout
5,0.176,0.610,hit
5,0.248,0.690,strikeout
5,0.254,0.690,hit
5,0.217,0.690,hit
5,0.287,0.690,hit
6,0.188,0.610,hit
6,0.242,0.610,hit
6,0.210,0.610,hit
6,0.270,0.650,hit
6,0.248,0.650,strikeout
7,0.267,0.630,hit
7,0.244,0.630,hit
7,0.273,0.630,hit
7,0.125,0.600,hit
7,0.274,0.600,hit
7,0.248,0.600,hit
8,0.176,0.630,hit
8,0.188,0.630,walk
1,0.311,0.610,hit
1,0.263,0.610,strikeout
1,0.293,0.610,hit
1,0.274,0.640,hit
1,0.248,0.640,hit
1,0.254,0.640,hit
1,0.217,0.640,walk
1,0.270,0.640,strikeout
2,0.262,0.610,hit
2,0.284,0.610,hit
2,0.224,0.640,hit
3,0.227,0.610,hit
3,0.311,0.610,hit
3,0.263,0.610,hit
3,0.125,0.640,hit
3,0.274,0.640,hit
3,0.248,0.640,hit
4,0.293,0.610,walk
4,0.262,0.610,hit
4,0.284,0.610,strikeout
4,0.254,0.640,hit
4,0.217,0.640,hit
4,0.270,0.640,strikeout
5,0.227,0.610,hit
5,0.224,0.640,strikeout
5,0.125,0.640,hit
6,0.311,0.610,hit
6,0.263,0.610,hit
6,0.293,0.610,hit
6,0.274,0.640,strikeout
6,0.248,0.640,hit
6,0.254,0.640,hit
7,0.262,0.610,hit
7,0.284,0.610,walk
7,0.217,0.640,hit
7,0.270,0.640,hit
7,0.224,0.640,hit
8,0.227,0.610,hit
8,0.125,0.640,strikeout
9,0.284,0.610,hit
9,0.227,0.610,strikeout
9,0.274,0.670,hit
9,0.248,0.670,hit
9,0.254,0.670,strikeout
1,0.274,0.660,hit
1,0.248,0.660,hit
1,0.254,0.660,hit
1,0.217,0.660,hit
2,0.287,0.660,hit
2,0.270,0.660,walk
2,0.125,0.660,hit
2,0.274,0.660,hit
2,0.248,0.660,hit
3,0.254,0.660,hit
3,0.217,0.660,strikeout
4,0.287,0.660,hit
4,0.270,0.660,hit
4,0.125,0.660,hit
5,0.274,0.660,strikeout
5,0.248,0.660,hit
5,0.254,0.660,hit
6,0.217,0.630,hit
6,0.287,0.630,hit
6,0.270,0.630,hit
7,0.267,0.650,hit
7,0.240,0.650,strikeout
7,0.243,0.650,strikeout
7,0.125,0.630,strikeout
7,0.274,0.630,walk
7,0.248,0.630,hit
7,0.254,0.630,strikeout
7,0.217,0.630,strikeout
8,0.287,0.640,hit
8,0.270,0.640,hit
9,0.258,0.630,hit
9,0.267,0.630,hit
1,0.244,0.620,strikeout
1,0.236,0.620,strikeout
1,0.256,0.620,hit
2,0.256,0.620,hit
3,0.244,0.620,strikeout
3,0.236,0.620,hit
3,0.256,0.620,hit
4,0.256,0.620,hit
5,0.244,0.620,strikeout
6,0.236,0.620,hit
6,0.256,0.620,hit
7,0.256,0.620,hit
7,0.244,0.620,hit
7,0.125,0.630,hit
7,0.287,0.630,hit
7,0.248,0.630,strikeout
7,0.254,0.630,hit
7,0.217,0.630,hit
9,0.244,0.650,hit
9,0.236,0.650,hit
8,0.240,0.610,hit
8,0.258,0.610,hit
8,0.279,0.610,hit
8,0.212,0.670,hit
8,0.248,0.670,strikeout
8,0.274,0.670,strikeout
1,0.222,0.660,strikeout
1,0.271,0.650,hit
1,0.263,0.650,strikeout
1,0.224,0.650,strikeout
2,0.233,0.660,walk
2,0.230,0.660,hit
2,0.233,0.650,hit
3,0.222,0.660,strikeout
3,0.271,0.650,strikeout
3,0.263,0.650,strikeout
4,0.233,0.660,hit
4,0.230,0.660,hit
4,0.224,0.650,hit
4,0.233,0.650,hit
5,0.271,0.650,hit
6,0.222,0.660,strikeout
6,0.233,0.660,hit
6,0.271,0.570,walk
6,0.263,0.570,hit
6,0.224,0.570,strikeout
6,0.233,0.570,strikeout
8,0.222,0.650,hit
9,0.233,0.650,strikeout
9,0.263,0.660,hit
9,0.233,0.660,walk
1,0.271,0.640,walk
1,0.263,0.640,hit
1,0.233,0.640,strikeout
2,0.224,0.640,hit
3,0.276,0.640,hit
3,0.271,0.640,strikeout
3,0.263,0.640,strikeout
3,0.233,0.640,hit
4,0.224,0.640,hit
4,0.276,0.640,hit
5,0.271,0.640,hit
5,0.263,0.640,strikeout
5,0.233,0.640,hit
6,0.224,0.640,hit
7,0.276,0.680,hit
7,0.271,0.680,hit
7,0.263,0.680,strikeout
7,0.233,0.680,hit
8,0.272,0.650,hit
8,0.276,0.650,hit
8,0.258,0.650,strikeout
9,0.188,0.670,strikeout
9,0.230,0.670,hit
1,0.271,0.650,hit
1,0.263,0.650,strikeout
1,0.233,0.650,hit
2,0.224,0.650,hit
2,0.276,0.650,hit
2,0.271,0.650,hit
3,0.263,0.650,strikeout
3,0.233,0.650,walk
3,0.224,0.650,hit
4,0.276,0.650,walk
4,0.271,0.650,hit
5,0.263,0.650,hit
5,0.233,0.650,hit
6,0.224,0.670,hit
1,0.247,0.640,hit
1,0.279,0.640,strikeout
1,0.271,0.660,hit
1,0.263,0.660,hit
2,0.240,0.640,hit
2,0.258,0.640,hit
2,0.308,0.640,walk
3,0.267,0.640,hit
3,0.247,0.640,walk
3,0.279,0.640,hit
3,0.271,0.660,walk
3,0.263,0.660,hit
4,0.240,0.640,hit
4,0.258,0.640,hit
4,0.308,0.640,hit
5,0.267,0.640,strikeout
5,0.247,0.640,strikeout
5,0.279,0.640,hit
8,0.240,0.650,hit
8,0.258,0.650,hit
9,0.308,0.650,hit
10,0.247,0.670,hit
10,0.130,0.670,hit
1,0.185,0.610,strikeout
1,0.276,0.610,hit
1,0.327,0.610,hit
1,0.274,0.640,hit
1,0.248,0.640,hit
1,0.254,0.640,walk
1,0.217,0.640,hit
1,0.248,0.640,hit
1,0.287,0.640,hit
2,0.245,0.610,walk
2,0.262,0.610,strikeout
2,0.270,0.610,hit
2,0.258,0.610,hit
2,0.185,0.610,hit
2,0.224,0.640,hit
2,0.125,0.640,hit
2,0.274,0.640,hit
3,0.276,0.610,hit
3,0.327,0.610,hit
3,0.245,0.610,hit
3,0.248,0.640,hit
3,0.254,0.640,hit
3,0.217,0.640,hit
3,0.248,0.640,strikeout
4,0.262,0.610,hit
4,0.270,0.610,strikeout
4,0.258,0.610,hit
4,0.287,0.640,strikeout
4,0.224,0.640,hit
4,0.125,0.640,hit
5,0.274,0.640,hit
5,0.248,0.640,hit
5,0.254,0.640,walk
5,0.217,0.640,hit
6,0.248,0.640,strikeout
6,0.287,0.640,hit
6,0.224,0.640,strikeout
7,0.258,0.610,hit
7,0.266,0.610,strikeout
7,0.125,0.640,hit
7,0.274,0.640,hit
7,0.248,0.630,hit
8,0.185,0.610,walk
8,0.254,0.630,hit
8,0.217,0.630,strikeout
8,0.270,0.630,hit
1,0.295,0.620,hit
1,0.229,0.620,hit
1,0.258,0.620,hit
1,0.274,0.670,hit
1,0.248,0.670,hit
1,0.254,0.670,strikeout
2,0.260,0.620,hit
2,0.254,0.620,hit
2,0.295,0.620,hit
2,0.217,0.670,walk
2,0.270,0.670,hit
2,0.233,0.670,strikeout
2,0.287,0.670,hit
2,0.224,0.670,hit
3,0.295,0.620,hit
3,0.229,0.620,hit
3,0.258,0.620,hit
3,0.125,0.670,hit
3,0.274,0.670,hit
3,0.248,0.670,strikeout
4,0.260,0.620,hit
4,0.254,0.670,strikeout
4,0.217,0.670,hit
4,0.270,0.670,hit
5,0.254,0.620,hit
5,0.295,0.620,hit
5,0.229,0.620,hit
5,0.233,0.670,hit
5,0.287,0.670,hit
5,0.224,0.670,hit
5,0.125,0.670,hit
5,0.274,0.670,hit
6,0.258,0.610,strikeout
6,0.248,0.670,hit
6,0.254,0.670,hit
6,0.217,0.670,hit
6,0.270,0.670,hit
6,0.233,0.670,walk
6,0.287,0.650,hit
6,0.224,0.650,hit
6,0.125,0.650,hit
6,0.274,0.650,hit
7,0.260,0.650,hit
7,0.254,0.650,hit
7,0.295,0.650,hit
7,0.229,0.650,walk
7,0.258,0.650,hit
7,0.248,0.610,walk
7,0.254,0.610,hit
7,0.217,0.610,hit
7,0.270,0.610,strikeout
7,0.233,0.610,strikeout
7,0.287,0.610,hit
7,0.224,0.610,hit
8,0.125,0.660,hit
8,0.274,0.660,hit
8,0.248,0.660,hit
8,0.254,0.660,hit
9,0.295,0.610,walk
9,0.229,0.610,walk
9,0.258,0.610,hit
1,0.268,0.630,hit
1,0.245,0.630,hit
1,0.275,0.630,hit
2,0.266,0.630,hit
2,0.252,0.630,hit
3,0.299,0.630,hit
3,0.273,0.630,strikeout
3,0.268,0.630,hit
4,0.245,0.630,hit
4,0.275,0.630,hit
5,0.266,0.630,hit
5,0.252,0.630,strikeout
5,0.299,0.630,strikeout
6,0.273,0.630,hit
6,0.268,0.630,hit
6,0.245,0.630,hit
6,0.275,0.630,walk
7,0.244,0.600,hit
7,0.281,0.600,walk
7,0.293,0.600,hit
7,0.266,0.630,hit
7,0.252,0.630,hit
7,0.299,0.630,hit
8,0.273,0.630,hit
8,0.268,0.630,hit
8,0.245,0.630,hit
9,0.275,0.630,strikeout
1,0.268,0.640,hit
1,0.200,0.640,hit
1,0.275,0.640,strikeout
1,0.252,0.640,hit
2,0.266,0.640,hit
2,0.273,0.640,hit
5,0.212,0.670,hit
5,0.200,0.550,hit
5,0.275,0.550,walk
6,0.204,0.670,hit
6,0.195,0.670,strikeout
6,0.191,0.670,hit
9,0.195,0.650,strikeout
9,0.191,0.650,strikeout
1,0.268,0.640,hit
1,0.275,0.640,hit
1,0.266,0.640,hit
2,0.200,0.640,hit
2,0.245,0.640,hit
3,0.252,0.640,hit
3,0.268,0.640,hit
3,0.275,0.640,hit
3,0.266,0.640,hit
3,0.200,0.640,hit
4,0.233,0.670,hit
4,0.277,0.670,hit
4,0.257,0.670,hit
4,0.245,0.640,hit
4,0.252,0.640,hit
4,0.268,0.640,hit
5,0.270,0.670,hit
5,0.255,0.670,hit
5,0.264,0.670,hit
5,0.275,0.670,hit
5,0.275,0.640,hit
5,0.266,0.640,hit
5,0.200,0.640,hit
6,0.277,0.600,hit
6,0.257,0.600,hit
6,0.270,0.600,hit
6,0.255,0.600,strikeout
6,0.245,0.640,hit
7,0.266,0.630,hit
7,0.273,0.630,strikeout
8,0.200,0.630,hit
8,0.245,0.630,hit
1,0.268,0.670,hit
1,0.275,0.670,hit
1,0.260,0.670,hit
1,0.266,0.670,hit
2,0.252,0.670,strikeout
2,0.299,0.670,hit
2,0.245,0.670,hit
2,0.268,0.670,hit
2,0.275,0.670,hit
3,0.209,0.670,hit
3,0.222,0.670,hit
3,0.260,0.670,hit
3,0.266,0.670,hit
3,0.252,0.670,hit
4,0.251,0.670,strikeout
4,0.299,0.670,hit
4,0.245,0.670,strikeout
4,0.268,0.670,walk
4,0.275,0.670,hit
5,0.260,0.670,hit
5,0.266,0.670,strikeout
5,0.252,0.670,hit
6,0.170,0.670,walk
6,0.299,0.670,hit
6,0.245,0.670,hit
6,0.268,0.640,strikeout
6,0.275,0.640,hit
7,0.221,0.670,hit
7,0.209,0.670,hit
7,0.222,0.670,hit
7,0.260,0.640,hit
8,0.266,0.640,hit
8,0.252,0.640,hit
8,0.299,0.640,strikeout
1,0.256,0.570,strikeout
1,0.244,0.570,hit
1,0.256,0.570,hit
3,0.256,0.570,hit
3,0.244,0.570,hit
4,0.256,0.570,hit
5,0.256,0.570,hit
6,0.244,0.570,hit
6,0.256,0.570,hit
7,0.260,0.630,hit
7,0.245,0.630,hit
7,0.268,0.630,hit
7,0.252,0.630,hit
8,0.299,0.630,strikeout
8,0.266,0.630,hit
8,0.275,0.630,hit
8,0.260,0.600,hit
9,0.245,0.600,strikeout
9,0.268,0.600,strikeout
9,0.252,0.600,walk
9,0.299,0.600,hit
1,0.268,0.630,hit
1,0.275,0.630,hit
2,0.260,0.630,hit
2,0.245,0.630,hit
2,0.200,0.630,hit
3,0.252,0.630,hit
3,0.268,0.630,hit
3,0.275,0.630,hit
4,0.260,0.630,hit
5,0.245,0.630,strikeout
5,0.200,0.630,strikeout
5,0.252,0.630,hit
6,0.268,0.630,hit
6,0.275,0.630,hit
8,0.231,0.670,strikeout
8,0.283,0.670,walk
8,0.285,0.670,strikeout
8,0.248,0.670,strikeout
9,0.233,0.670,strikeout
9,0.205,0.670,hit
1,0.295,0.570,hit
1,0.275,0.570,hit
1,0.258,0.570,strikeout
1,0.270,0.570,hit
1,0.200,0.580,strikeout
1,0.275,0.580,hit
1,0.268,0.580,hit
2,0.262,0.570,strikeout
2,0.229,0.570,walk
2,0.198,0.570,hit
2,0.252,0.580,strikeout
3,0.295,0.570,walk
3,0.275,0.570,hit
3,0.258,0.570,hit
3,0.270,0.570,hit
3,0.262,0.570,hit
3,0.229,0.570,hit
3,0.299,0.580,strikeout
3,0.200,0.580,hit
3,0.275,0.580,hit
4,0.198,0.570,hit
4,0.295,0.570,hit
4,0.268,0.580,strikeout
5,0.275,0.570,strikeout
5,0.258,0.570,hit
5,0.270,0.570,hit
5,0.252,0.580,hit
6,0.262,0.570,hit
6,0.229,0.570,hit
6,0.198,0.570,hit
6,0.299,0.580,strikeout
6,0.200,0.580,strikeout
6,0.275,0.580,hit
7,0.268,0.650,hit
7,0.260,0.650,hit
8,0.252,0.650,hit
8,0.299,0.650,hit
8,0.200,0.650,hit
8,0.275,0.650,hit
9,0.268,0.650,hit
1,0.274,0.610,hit
1,0.248,0.610,hit
1,0.254,0.610,hit
2,0.217,0.610,walk
2,0.248,0.610,strikeout
2,0.287,0.610,hit
2,0.270,0.610,hit
2,0.125,0.610,hit
2,0.274,0.610,hit
2,0.248,0.610,hit
3,0.254,0.610,hit
3,0.217,0.610,hit
3,0.248,0.610,hit
3,0.287,0.610,hit
4,0.270,0.610,hit
4,0.125,0.610,strikeout
4,0.274,0.610,hit
4,0.248,0.610,strikeout
5,0.254,0.610,strikeout
7,0.287,0.670,hit
7,0.270,0.670,hit
7,0.125,0.670,strikeout
8,0.275,0.610,walk
8,0.270,0.610,hit
9,0.217,0.670,hit
9,0.233,0.670,hit
9,0.287,0.670,hit
9,0.266,0.630,strikeout
9,0.260,0.630,hit
1,0.231,0.570,hit
1,0.268,0.570,hit
1,0.299,0.610,hit
1,0.275,0.610,walk
1,0.270,0.610,hit
2,0.266,0.570,hit
2,0.236,0.570,hit
2,0.261,0.570,hit
2,0.068,0.570,hit
2,0.266,0.610,hit
2,0.260,0.610,hit
3,0.241,0.570,walk
3,0.299,0.610,hit
3,0.275,0.610,walk
3,0.270,0.610,strikeout
4,0.231,0.570,hit
4,0.268,0.570,hit
4,0.266,0.570,hit
4,0.236,0.570,strikeout
4,0.266,0.610,hit
4,0.260,0.610,hit
5,0.261,0.570,hit
5,0.068,0.570,hit
5,0.241,0.570,hit
5,0.299,0.610,hit
6,0.261,0.670,hit
6,0.068,0.670,strikeout
6,0.241,0.670,strikeout
6,0.260,0.630,hit
6,0.299,0.630,strikeout
7,0.275,0.660,walk
7,0.270,0.660,hit
7,0.268,0.660,strikeout
7,0.266,0.660,hit
8,0.068,0.650,hit
8,0.284,0.650,hit
1,0.268,0.620,hit
1,0.266,0.620,strikeout
1,0.271,0.610,hit
1,0.263,0.610,hit
2,0.251,0.620,hit
2,0.268,0.620,hit
2,0.266,0.620,hit
2,0.224,0.610,hit
3,0.271,0.610,hit
3,0.263,0.610,hit
4,0.251,0.620,strikeout
4,0.268,0.620,hit
5,0.224,0.610,hit
5,0.271,0.610,hit
5,0.263,0.610,hit
9,0.268,0.670,hit
9,0.266,0.670,strikeout
9,0.233,0.640,hit
9,0.224,0.640,strikeout
9,0.271,0.640,hit
1,0.274,0.630,hit
1,0.248,0.630,hit
1,0.254,0.630,strikeout
1,0.217,0.630,hit
1,0.270,0.630,hit
2,0.287,0.630,hit
2,0.224,0.630,strikeout
3,0.274,0.630,hit
3,0.248,0.630,strikeout
4,0.254,0.630,strikeout
4,0.217,0.630,hit
4,0.270,0.630,hit
5,0.278,0.610,hit
5,0.217,0.610,hit
5,0.256,0.610,hit
5,0.128,0.610,walk
5,0.145,0.610,strikeout
5,0.287,0.630,strikeout
5,0.224,0.630,hit
6,0.259,0.610,hit
6,0.274,0.630,hit
6,0.248,0.630,hit
6,0.254,0.630,hit
6,0.217,0.630,strikeout
6,0.270,0.630,hit
7,0.221,0.610,hit
7,0.278,0.610,strikeout
7,0.217,0.610,hit
8,0.256,0.630,hit
8,0.128,0.630,hit
8,0.145,0.630,hit
8,0.248,0.630,hit
8,0.217,0.630,hit
9,0.259,0.610,strikeout
9,0.270,0.630,strikeout
9,0.287,0.630,hit
7,0.253,0.630,hit
7,0.185,0.630,hit
7,0.204,0.630,hit
8,0.275,0.640,strikeout
8,0.270,0.640,strikeout
9,0.268,0.680,hit
9,0.266,0.680,hit
9,0.260,0.680,hit
1,0.271,0.610,hit
1,0.263,0.610,walk
1,0.250,0.610,strikeout
1,0.268,0.620,hit
1,0.275,0.620,hit
1,0.270,0.620,hit
2,0.224,0.610,hit
2,0.276,0.610,hit
2,0.273,0.620,strikeout
2,0.299,0.620,hit
2,0.268,0.620,hit
3,0.271,0.610,hit
3,0.263,0.610,hit
3,0.250,0.610,strikeout
3,0.275,0.620,hit
3,0.270,0.620,strikeout
4,0.224,0.610,strikeout
4,0.273,0.620,hit
